SC,AIF,Nl,RW,Economic_Impact,Environmental_Impact,Social_Impact,EQ0,EQ1,EQ2,EQ3,EQ4,F0,F1,F2,F3
1,32739.279626038995,26,1601.944880884009,3012888.1256996132,81068.69240733466,0.5774154584286841,0,1,1,0,1,0.9432129837105574,0.05678701628944256,0.0,0.0
1,40160.26739111144,25,1601.944880884009,3655644.561983887,99444.4716351331,0.7978700038832296,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
4,215919.1551617247,175,1599.507840914253,19760866.433594406,200496.35836445863,0.6315077631099224,1,1,0,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
1,32311.704521676562,25,2025.4062111004218,2789218.833507072,80009.93500605626,0.7629731958839826,1,0,1,1,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,29942.292952859265,31,1599.507840914253,2523917.5359694213,74142.82064517532,0.7974168540190132,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,225873.27388851106,175,2661.17390013605,18490788.019302458,209739.46861076032,0.9948259390360823,1,1,1,1,1,0.9439852909747101,0.056014709025289926,0.0,0.0
1,50257.63724806645,25,1601.944880884009,4813968.336637039,124447.48270949788,0.7978700038832296,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,228479.00648542738,179,1915.7125930882764,19689740.543884516,212159.077450754,0.8562128287631605,1,1,1,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
1,52202.832905281444,25,2459.1627108509856,4735138.150595516,129264.15767022071,0.9572634270827418,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
4,200286.4666180331,177,1599.507840914253,17406742.34835626,185980.29043103073,0.7178713994735587,0,0,1,1,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
1,54411.97289488034,25,1744.2909198351585,5286934.945864484,134734.40907303704,0.7902473058282353,0,1,1,1,1,0.9380067250044808,0.05662108828734545,0.005372186708173763,0.0
1,44720.73285884132,25,2025.4062111004218,4097567.634274766,110737.05279332137,0.8766095595203462,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,43610.869035273856,25,2687.6079000014083,3819026.40918836,107988.81856353529,0.9201956945808766,0,0,1,1,1,0.9604567814965254,0.0,0.03954321850347468,0.0
1,25982.04794323017,25,2652.085360569471,1971142.4782194719,64336.499668950906,0.9135905366351835,0,0,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,213804.24516646203,175,1599.507840914253,19439574.250694767,198532.5133688576,0.7519623085644678,1,0,1,1,1,0.9432129837105574,0.05678701628944256,0.0,0.0
1,40645.37878684052,25,2652.085360569471,3280003.303867776,100645.69985312891,0.993135991180638,1,1,1,1,1,0.9049616242183636,0.0,0.0856783392665091,0.00936003651512735
1,36928.76458945678,25,1644.6164759802896,3432407.468705997,91442.655173893,0.3512590222080393,0,1,0,0,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,37087.592272441325,27,2687.6079000014083,3042606.023747336,91835.94276985471,0.999741149126331,1,1,1,1,1,0.9604567814965254,0.0,0.03954321850347468,0.0
1,29148.967293025104,25,1791.850842067676,2439781.4730179347,72178.39520177645,0.7877270912259446,1,0,1,1,1,0.8930551421521457,0.05238045579439382,0.01491223311369427,0.03965216893976609
1,58710.26401015487,25,2336.2685333671666,5369409.2695202455,145377.79659657396,0.9344121482646275,1,1,1,1,1,0.9045491205745978,0.034819404593332076,0.013244802655264697,0.04738667217680532
4,189573.85732087033,175,2025.4062111004218,15937900.226084337,176032.86751223673,0.8084277413385281,1,1,1,1,0,0.9430730897219213,0.056926910278078745,0.0,0.0
4,188725.03829851517,180,1644.6164759802896,16036189.036312968,175244.6784200498,0.8058044767534938,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
1,32311.704521676562,25,2378.74032956058,2487261.9989968874,80009.93500605626,0.9423094699815135,1,1,1,1,1,0.8864901363154347,0.0,0.06234709874135744,0.051162764943207796
1,64036.666898227246,26,2656.51853501179,5894967.102554202,158566.98470037224,0.9939603077374098,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
4,181057.77236042352,175,2363.1714451878406,13938149.663232565,168125.074334679,0.9394145491238083,1,1,1,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
4,192814.2206159999,186,1537.5541112324956,17034542.65472427,179041.7762862856,0.7858970084106537,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,227712.7792966687,177,1722.3017091683237,19717118.123342335,211447.58077547807,0.8202494810651402,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
1,50085.8691970628,27,1710.8194497712027,4758210.463005677,124022.15229748885,0.7840235293195041,0,1,1,1,1,0.9421887421152808,0.03758495096577053,0.020226306918948594,0.0
1,43393.05404724469,25,2459.1627108509856,3740197.0963305943,107449.46716460591,0.9572634270827418,1,1,1,1,1,0.9347139242434959,0.0,0.06528607575650408,0.0
4,210429.97772043213,175,1845.8756606317183,18043128.406680346,195399.26502611555,0.8091362498216454,0,1,1,1,1,0.9017938123745619,0.08833468940511696,0.0,0.009871498220321153
1,33449.63813993575,25,2221.076772162026,2839142.2378942035,82827.67539412662,0.9129930777541886,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,44847.74773288601,25,1644.6164759802896,4322393.517461538,111051.56581476536,0.8058044767534938,1,1,1,1,1,0.9668411819409385,0.0,0.0,0.03315881805906146
4,193131.388408662,175,2670.6233961607927,14564091.160732418,179336.2892366147,0.9965830041206383,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,223688.51992336105,175,1601.944880884009,20755103.869961306,207710.7685002638,0.7978700038832296,1,1,1,1,1,0.9839731071763611,0.0,0.016026892823638898,0.0
4,225330.83555704085,183,2323.6096298863436,18355592.197840646,209235.7758743951,0.9320583171971633,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
1,28578.959010928105,25,2221.076772162026,2270207.387228932,70766.94612229816,0.9129930777541886,1,1,1,1,1,0.9091045827006873,0.021954786840176124,0.0,0.06894063045913655
1,44847.74773288601,27,2636.28030557322,3915041.6068444364,111051.56581476536,0.9901971561125362,1,1,1,1,1,0.9611850930124746,0.0,0.019930186651976288,0.018884720335549183
4,175000.0,175,1595.455458267498,14639856.381187692,162500.0,0.7966633429281328,1,1,1,1,1,0.9124716987785618,0.0549362085945314,0.032592092626906814,0.0
4,175819.0859402273,175,2221.076772162026,14501821.135013014,163260.57980163963,0.9129930777541886,1,1,1,1,1,1.0,0.0,0.0,0.0
4,192068.2223063864,178,2025.4062111004218,16075931.969900772,178349.06357021592,0.8766095595203462,1,1,1,1,1,0.9430730897219213,0.056926910278078745,0.0,0.0
1,45032.820437675444,25,2310.584192399985,3965679.1599878967,111509.84108376777,0.929636331796204,1,1,1,1,1,0.9091045827006873,0.021954786840176124,0.0,0.06894063045913655
4,222002.49368238403,180,1599.507840914253,20187982.80662106,206145.17270507087,0.7974168540190132,1,1,1,1,1,0.9717268018701705,0.0,0.028273198129829463,0.0
1,46403.33518675032,25,1798.6557355252469,4376088.6307388395,114903.49665290558,0.8344469571448954,1,1,1,1,1,0.9604567814965254,0.0,0.03954321850347468,0.0
1,25982.04794323017,25,2025.4062111004218,2152501.094517339,64336.499668950906,0.8766095595203462,1,1,1,1,1,0.9723718102012666,0.0,0.027628189798733455,0.0
4,210557.29048970086,176,2459.1627108509856,17215614.185945317,195517.4840261508,0.9572634270827418,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,207318.72290012013,175,2155.6941061611747,17114259.312183082,192510.2426929687,0.9008356463668976,1,1,1,1,1,0.9228520128974547,0.05823511730184491,0.018912869800700453,0.0
4,229408.43044862713,185,2025.4062111004218,19473842.664684415,213022.11398801088,0.8766095595203462,1,1,1,1,1,0.9231332298955098,0.05802284079944888,0.018843929305041196,0.0
1,25000.0,25,2679.4945486288257,1782882.9144414533,61904.7619047619,0.9982325304255906,1,1,1,1,1,0.9292743115243488,0.0,0.0,0.07072568847565129
1,48704.86032646724,25,2025.4062111004218,4605858.662927169,120602.51128458555,0.8766095595203462,1,1,1,1,1,0.9706546123992542,0.0,0.029345387600745773,0.0
4,183924.40868273156,178,1915.7125930882764,15378445.27843371,170786.9509196793,0.8562128287631605,1,1,1,1,1,0.9688959011591448,0.0,0.0311040988408552,0.0
1,56334.99578825601,25,2025.4062111004218,5345537.450837929,139496.18004711013,0.8084277413385281,1,1,1,1,0,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
4,216822.03216828298,175,2346.498792524292,18162187.904717818,201334.74415626278,0.9363143905772207,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,196324.92713278867,176,1537.5541112324956,17154817.34866558,182301.71805187518,0.7858970084106537,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
1,43547.11721140021,26,2670.6233961607927,3721693.9780499674,107830.95690441958,0.9965830041206383,1,1,1,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
1,25749.728605948196,25,1606.479112455236,2145995.066934107,63761.23273853839,0.7987131112784003,1,1,1,1,1,0.8689030093112405,0.12198048514983828,0.0,0.009116505538921127
1,39017.353591317355,25,1601.944880884009,3382066.181436889,96614.39936897632,0.7978700038832296,1,1,1,1,1,0.8195512396889243,0.1478928077201978,0.024599139584662557,0.007956813006215235
1,57928.81615644615,25,2216.0256410681304,5380980.2198558,143442.78286358097,0.9120538566508238,1,1,1,1,1,0.9087670475319736,0.06842041464212446,0.022812537825901983,0.0
1,48734.93842919626,25,2221.076772162026,4441993.869879719,120676.99039610503,0.8789021686632795,0,1,1,1,1,0.9017938123745619,0.08833468940511696,0.0,0.009871498220321153
4,178471.8698513965,176,1606.479112455236,14901633.225682884,165723.87914772533,0.7987131112784003,1,1,1,1,1,0.9091045827006873,0.021954786840176124,0.0,0.06894063045913655
1,40615.96944732334,26,2687.6079000014083,3431434.2880852334,100572.87672670544,0.965650240035422,0,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,51327.73698983327,25,2323.6096298863436,4683138.00613147,127097.25349863477,0.9320583171971633,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
1,33797.5909334894,25,2025.4062111004218,2928462.379422128,83689.27278768805,0.8425186504294371,0,1,1,1,1,0.9212715335737516,0.059428141284267884,0.019300325141980653,0.0
4,184475.03281498718,185,1537.5541112324956,16287378.1349504,171298.2447567738,0.6199879175015628,1,1,0,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,175000.0,178,2636.053793405663,12631937.907444403,162500.0,0.9560641287308951,0,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,225873.27388851106,175,2038.97289016688,19392598.949162632,209739.46861076032,0.8791321848581034,1,1,1,1,1,0.9271193640434026,0.055013909544057014,0.017866726412540425,0.0
4,200855.11947206987,179,2025.4062111004218,16701038.564487517,186508.32522406487,0.8766095595203462,1,1,1,1,1,0.9310588577871719,0.05204018477307432,0.016900957439753766,0.0
4,196324.92713278867,175,2687.6079000014083,15188478.448009148,182301.71805187518,0.999741149126331,1,1,1,1,1,0.9394023034698451,0.06059769653015494,0.0,0.0
4,203415.39314170787,175,1606.479112455236,18528393.423134834,188885.72220301445,0.7987131112784003,1,1,1,1,1,0.9790789962868447,0.0,0.0,0.0209210037131552
4,230380.5153149351,175,1537.5541112324956,20871304.56038621,213924.76422101114,0.5540788265924719,1,0,1,0,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
1,50966.63551665416,25,1537.5541112324956,5151223.636082191,126203.09746981034,0.7858970084106537,1,1,1,1,1,1.0,0.0,0.0,0.0
1,28867.336597535286,25,2636.28030557322,2152203.1947339103,71481.02395580168,0.9901971561125362,1,1,1,1,1,0.8930551421521457,0.05238045579439382,0.01491223311369427,0.03965216893976609
1,25621.140409058644,25,1915.7125930882764,2144229.658791976,63442.823870049986,0.8562128287631605,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
1,26948.400872400565,25,2679.4945486288257,1948983.5711580254,66729.3735888014,0.9982325304255906,1,1,1,1,1,0.8689030093112405,0.12198048514983828,0.0,0.009116505538921127
4,213599.08734531514,175,2206.9921580762098,17972915.318547726,198342.00967779264,0.9103741461651562,1,1,1,1,1,0.9482935168211634,0.0344926752287354,0.017213807950101138,0.0
1,34812.97522291976,25,1710.8194497712027,3117403.1161770932,86203.55769484893,0.8181144384104133,1,1,1,1,1,0.9017938123745619,0.08833468940511696,0.0,0.009871498220321153
1,42731.730459763334,25,2610.9260679248446,3699311.9277345426,105811.90399560446,0.940028174501729,1,0,1,1,1,0.9391813437315074,0.0,0.014926388688466649,0.045892267580025965
1,35784.932579515626,26,1537.5541112324956,3238630.2001942955,88610.3092445149,0.7858970084106537,1,1,1,1,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
1,60141.85286444581,29,2609.4632637821774,5528832.789524823,148922.68328338966,0.9852107221610594,1,1,1,1,1,0.939726468155295,0.06027353184470496,0.0,0.0
1,28905.2450956453,26,1601.944880884009,2405875.685147129,71574.89261778837,0.7978700038832296,1,1,1,1,1,0.8314589525932348,0.1685410474067652,0.0,0.0
1,31068.21886190275,29,1791.850842067676,2736058.5517830886,76930.82765804492,0.37863618213503564,0,1,0,0,0,0.9442566449039832,0.05574335509601665,0.0,0.0
1,25000.0,25,1915.7125930882764,2081980.1791248005,61904.7619047619,0.810758283308615,1,0,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
1,52288.13529852871,28,2661.17390013605,4629790.776291862,129475.38264397587,0.9607350299451731,0,1,1,1,1,0.9568032649021309,0.0,0.043196735097869206,0.0
4,192179.8321950537,175,1537.5541112324956,17351018.51987812,178452.70132397843,0.5404424629561082,0,0,0,1,1,0.9449241695975624,0.04561632180061866,0.0,0.009459508601818871
1,33544.05463119362,25,2632.871314114718,2706461.563919995,83061.4686105747,0.9895632789354255,1,1,1,1,1,0.9205723791757717,0.05556869536937918,0.023858925454849196,0.0
4,193131.388408662,175,2378.74032956058,15256974.120726332,179336.2892366147,0.9423094699815135,1,1,1,1,1,0.9517730151348764,0.0,0.02288917936570183,0.025337805499421752
1,27524.07790948109,26,2221.076772162026,2182407.2172967903,68154.85958538175,0.9129930777541886,1,1,1,1,1,0.9269986652241834,0.055810818141294,0.01719051663452244,0.0
4,205186.79890560877,175,2346.498792524292,16902467.282279313,190530.59898377958,0.9363143905772207,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
1,27028.39877917223,25,2316.803849180515,2014273.5169814639,66927.46364366458,0.9307928317553952,1,1,1,1,1,0.9135121311226836,0.0,0.08648786887731633,0.0
1,30014.97551322626,25,2378.74032956058,2477812.462349292,74322.79650894123,0.9423094699815135,1,1,1,1,1,0.9611316292914898,0.0,0.0,0.03886837070851017
1,47860.0432216554,25,2679.4945486288257,4003465.393867124,118510.58321552767,0.9982325304255906,1,1,1,1,1,0.8595633917394466,0.05175081468502701,0.0,0.0886857935755263
4,201812.5679640677,175,2609.4632637821774,15817976.447415873,187397.38453806288,0.9852107221610594,1,1,1,1,1,0.9498254499900783,0.027491157993774638,0.022683392016147014,0.0
4,219475.76639875112,179,2687.6079000014083,17217505.287639827,203798.92594169744,0.999741149126331,1,1,1,1,1,0.9269986652241835,0.05581081814129401,0.01719051663452244,0.0
1,44487.647989358375,27,1599.507840914253,4167188.8058645874,110159.8902593636,0.7178713994735587,0,0,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,204771.621599329,178,2590.838649503251,16844972.966506436,190145.0771993769,0.9817476105435573,1,1,1,1,1,1.0,0.0,0.0,0.0
1,44204.42124870115,25,2679.4945486288257,3846383.601084955,109458.56690154571,0.9982325304255906,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,182413.4394292889,175,1599.507840914253,15672587.849817783,169383.90804148256,0.7974168540190132,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,41314.45796079901,25,1722.3017091683237,3704739.763500508,102302.46733150232,0.8202494810651402,1,1,1,1,1,0.8557844295333268,0.13484771458077813,0.0,0.009367855885895065
4,202301.98797227736,175,1606.479112455236,17795881.799057916,187851.84597425757,0.7987131112784003,1,1,1,1,1,0.9269986652241834,0.055810818141294,0.01719051663452244,0.0
1,36683.69726486438,25,1599.507840914253,3394104.464689307,90835.82179871181,0.5769623085644677,0,1,1,0,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,176124.5929089223,179,1606.479112455236,14769362.197104186,163544.26484399926,0.7987131112784003,1,1,1,1,1,0.914512703559317,0.06411144340807795,0.021375853032605068,0.0
1,25749.728605948196,27,2671.1427184265403,1862881.5917253979,63761.23273853839,0.9966795683202939,1,1,1,1,1,0.9430730897219213,0.056926910278078745,0.0,0.0
1,64728.75741057129,27,2679.4945486288257,5962338.710304894,160280.73263570038,0.9982325304255906,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
1,36135.11972269426,26,2199.274287453146,2975532.4638210014,89477.43931333817,0.908939064234501,1,1,1,1,1,0.8940750107124809,0.0,0.0,0.10592498928751916
1,25000.0,25,1722.3017091683237,2078790.7662796061,61904.7619047619,0.7407040265196857,0,0,1,1,1,0.9292743115243488,0.0,0.0,0.07072568847565129
1,25000.0,25,2687.6079000014083,1648058.086654421,61904.7619047619,0.999741149126331,1,1,1,1,1,0.8855514663248444,0.01438690721908852,0.09036792529747287,0.00969370115859433
4,249492.29458924854,175,1710.8194497712027,21230736.03817147,231671.41640430223,0.7499326202285952,1,1,1,1,0,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,187865.2243376882,180,1595.455458267498,16514672.493338227,174446.27974213907,0.34211788838267826,0,1,0,0,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,175000.0,175,2687.6079000014083,10299861.322457492,162500.0,0.999741149126331,1,1,1,1,1,0.7207368002180968,0.1647446137839043,0.017447171585889005,0.09707141441210998
1,65370.12893753839,25,1537.5541112324956,6305927.2997133285,161868.89070247603,0.7858970084106537,1,1,1,1,1,0.8674913334212104,0.13250866657878954,0.0,0.0
4,177416.29861824858,175,2687.6079000014083,11097879.998971269,164743.70585980226,0.999741149126331,1,1,1,1,1,0.7897409844124559,0.08477628623028795,0.019117584198952417,0.10636514515830368
4,177375.45674179695,176,2687.6079000014083,10375624.110761583,164705.78126024004,0.999741149126331,1,1,1,1,1,0.7450265100224018,0.15102074245920405,0.10395274751839417,0.0
4,175858.31181758703,177,2679.4945486288257,11650899.624370068,163297.00383061654,0.9982325304255906,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,237487.0338188508,179,1537.5541112324956,20983708.5020895,220523.67426036144,0.7858970084106537,1,1,1,1,1,0.8941776089265514,0.05397542255292025,0.017529459653871624,0.034317508866656576
4,177375.45674179695,183,2596.846826900148,12696963.962370455,164705.78126024004,0.9828647874488933,1,1,1,1,1,0.9335356427639271,0.0,0.0,0.06646435723607286
4,226026.77735040698,181,1537.5541112324956,20369335.075466365,209882.00753966364,0.5745333720470174,1,0,0,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
4,222002.49368238403,180,1764.5659645898534,20074834.82434213,206145.17270507087,0.5394718484480271,0,1,1,0,0,0.9723718102012666,0.0,0.027628189798733455,0.0
4,175000.0,175,1606.479112455236,13798433.949966088,162500.0,0.7532585658238548,1,0,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
4,232313.82759282785,183,2025.4062111004218,19877687.568294764,215719.9827647687,0.8766095595203462,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,177898.1027783558,175,2317.177833345375,12979265.004466489,165191.09543704469,0.9308623713918511,1,1,1,1,1,0.8309359489845581,0.1690640510154418,0.0,0.0
4,182421.50128609955,176,2687.6079000014083,13257056.567320928,169391.39405137816,0.999741149126331,1,1,1,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
4,247663.86808298616,178,2670.6233961607927,20679235.116362005,229973.59179134428,0.8829466404842747,1,0,1,1,0,0.9331790439704769,0.066820956029523,0.0,0.0
4,228486.10147651148,180,1599.507840914253,20644309.68697658,212165.66565676066,0.5769623085644677,0,1,1,0,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,175000.0,175,1537.5541112324956,14066140.039646,162500.0,0.7404424629561082,1,0,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,217448.8605879209,175,1601.944880884009,19592730.146880016,201916.79911735508,0.5433245493377751,1,1,1,0,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,177624.60980477682,176,2661.17390013605,12199506.183667347,164937.13767586419,0.9948259390360823,1,1,1,1,1,0.8314589525932348,0.1685410474067652,0.0,0.0
4,178123.62358844178,176,2670.6233961607927,11932397.6302104,165400.5076178388,0.9965830041206383,1,1,1,1,1,0.8871834908748529,0.0,0.0619662627172834,0.050850246407863654
4,178786.11686422164,178,2670.6233961607927,12939134.833981484,166015.67994534865,0.9965830041206383,1,1,1,1,1,0.9257899061396907,0.056734935948844205,0.017475157911465058,0.0
4,175819.0859402273,175,2298.02704512428,12565411.330482155,163260.57980163963,0.9273014215552771,1,1,1,1,1,0.8565031568044977,0.08768111015312387,0.04821650227834662,0.007599230764031788
4,238443.4209308235,175,1865.5605695387846,21155039.486213207,221411.74800719324,0.7787056064256167,1,1,1,1,0,0.9269986652241836,0.055810818141294016,0.017190516634522444,0.0
4,175000.0,189,2323.6096298863436,12447695.874250636,162500.0,0.9320583171971633,1,1,1,1,1,0.9080329846939754,0.0,0.015540315589527585,0.07642669971649703
4,235555.1934063076,175,2687.6079000014083,18680941.105888605,218729.82244871423,0.999741149126331,1,1,1,1,1,0.9099793533836512,0.0579629069758465,0.03205773964050227,0.0
4,220959.54632315136,175,1845.8756606317183,18553288.474291384,205176.7215857834,0.8432271589125546,1,1,1,1,1,0.8459788404729427,0.15402115952705733,0.0,0.0
4,223688.51992336105,175,1601.944880884009,20303407.559641883,207710.7685002638,0.7978700038832296,1,1,1,1,1,0.9441912413040524,0.04042983043151247,0.015378928264435151,0.0
4,214621.54209485394,189,1537.5541112324956,19332507.307110697,199291.43194522153,0.7858970084106537,1,1,1,1,1,0.9430730897219213,0.056926910278078745,0.0,0.0
4,227640.9944221967,175,2038.97289016688,19113099.07062161,211380.92339203978,0.8791321848581034,1,1,1,1,1,0.9347139242434959,0.0,0.06528607575650408,0.0
4,222002.49368238403,189,2155.6941061611747,18104160.411633566,206145.17270507087,0.8667447372759884,0,1,1,1,1,0.9084416367430466,0.06911278212802127,0.022445581128932208,0.0
4,213949.95327498124,184,2652.085360569471,16940077.349494472,198667.8137553397,0.9476814457260925,1,0,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,175000.0,186,2590.838649503251,12326565.598421559,162500.0,0.9362930650890118,1,0,1,1,1,0.9151686010985054,0.055098578110874555,0.016971136691736055,0.01276168409888397
4,193131.388408662,180,1537.5541112324956,17061683.41240789,179336.2892366147,0.5063515538651991,1,0,0,1,0,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,232946.54864267173,176,2590.838649503251,18317131.88822511,216307.50945390947,0.9817476105435573,1,1,1,1,1,0.9013015933386789,0.04890065880932561,0.03993163771403874,0.009866110137956813
4,175117.3148916059,185,1915.7125930882764,13532047.472902298,162608.9352564912,0.810758283308615,1,0,1,1,1,0.8541270263711542,0.1458729736288458,0.0,0.0
4,239292.03488078766,187,2671.1427184265403,19363868.660550624,222199.74667501712,0.9966795683202939,1,1,1,1,1,0.9460546260475492,0.02662912369969212,0.0,0.027316250252758682
4,239883.97580438727,184,1647.0209089611126,19966259.07184711,222749.40610407386,0.8062515635851828,1,1,1,1,1,0.8083890007517472,0.1452769766876012,0.0,0.04633402256065154
4,216563.764392279,185,2679.4945486288257,16696124.589772522,201094.92407854478,0.9982325304255906,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,216173.81677799765,175,1601.944880884009,19495376.21356921,200732.8298652835,0.7978700038832296,1,1,1,1,1,0.9441912413040524,0.04042983043151247,0.015378928264435151,0.0
4,219475.76639875112,179,2687.6079000014083,15808436.3837758,203798.92594169744,0.999741149126331,1,1,1,1,1,0.8460769434596405,0.05093885050368248,0.015689882106908363,0.08729432392976869
1,63538.35226746756,27,2636.28030557322,5498087.118878178,157333.06275753875,0.9561062470216272,0,1,1,1,1,0.8168783035212055,0.165585474123435,0.01753622235535941,0.0
4,229408.43044862713,183,2323.6096298863436,18787378.796203285,213022.11398801088,0.9320583171971633,1,1,1,1,1,0.9207798450339421,0.05558121867263377,0.023638936293424118,0.0
4,220466.643661425,175,2656.51853501179,17562652.584066942,204719.02625703748,0.9939603077374098,1,1,1,1,1,0.9302660147816566,0.05248287796052709,0.017251107257816336,0.0
4,212628.8037955942,189,1710.8194497712027,18230839.76205802,197441.0320959089,0.7840235293195041,0,1,1,1,1,0.9161214220522622,0.06331570024511102,0.020562877702626797,0.0
4,212957.4757199167,175,2323.6096298863436,17290006.652156174,197746.22745420836,0.9320583171971633,1,1,1,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
4,192372.13411272844,185,2025.4062111004218,15924297.92767632,178631.26739039068,0.8766095595203462,1,1,1,1,1,0.9715868050586381,0.0,0.02841319494136181,0.0
4,183668.73996590424,180,1601.944880884009,16389201.799888,170549.54425405397,0.3433245493377751,0,1,0,0,0,0.9715868050586381,0.0,0.02841319494136181,0.0
4,221205.70094505296,176,2155.6941061611747,17728314.706348255,205405.29373469204,0.9008356463668976,1,1,1,1,1,0.8309359489845581,0.1690640510154418,0.0,0.0
1,57972.23265863701,39,1537.5541112324956,5621473.230185285,143550.29039281546,0.5995333720470173,1,1,1,0,1,0.988608242894182,0.0,0.0,0.011391757105817971
4,227598.03024964078,175,2221.076772162026,18450806.25592339,211341.02808895218,0.9129930777541886,1,1,1,1,1,0.8459788404729427,0.15402115952705733,0.0,0.0
1,63264.92850568886,30,1599.507840914253,6169628.409373924,156656.01344265815,0.7292350358371951,1,1,1,1,0,0.9576740728526165,0.0,0.014674178596760333,0.02765174855062323
4,215040.49799133008,176,1820.3991441891974,17468162.207833365,199680.46242052078,0.8384899859035325,1,1,1,1,1,0.8176549265572381,0.14927893158611097,0.0,0.03306614185665088
4,179200.36341868967,175,2687.6079000014083,11737881.998372614,166400.33746021183,0.999741149126331,1,1,1,1,1,0.8019140030510542,0.1625521327094269,0.03553386423951884,0.0
4,200997.74114334548,175,2687.6079000014083,15258940.159358546,186640.75963310653,0.999741149126331,1,1,1,1,1,0.9136575643616655,0.05500760473659877,0.0,0.03133483090173581
4,207105.00278012548,179,1798.6557355252469,16789948.887048975,192311.78829583077,0.8344469571448954,1,1,1,1,1,0.9049616242183636,0.0,0.0856783392665091,0.00936003651512735
1,62675.410789619455,30,1710.8194497712027,6046436.461735599,155196.2552885815,0.3862962565922315,0,0,0,0,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
4,198423.954170985,182,2661.17390013605,14722635.822000206,184250.81458734322,0.9948259390360823,1,1,1,1,1,0.9117337836833472,0.06619550234761216,0.022070713969040593,0.0
4,177687.39493030924,189,2235.086431334714,13428525.99244614,164995.43814957287,0.915598072022074,1,1,1,1,1,0.9259540450786549,0.055893549948879864,0.01815240497246535,0.0
